date_time,temp,rain_1h,snow_1h,clouds_all,traffic_volume
2016-11-18 12:00:00,277.16,0.0,0,90,4658.0
2016-11-18 13:00:00,276.75,0.0,0,90,4409.0
2016-11-18 14:00:00,275.09,0.0,0,90,4694.0
2016-11-18 15:00:00,274.08,0.0,0,90,4872.0
2016-11-18 16:00:00,273.84,0.0,0,90,5074.0
2016-11-18 17:00:00,273.62,0.0,0,90,4328.0
2016-11-18 18:00:00,273.59,0.0,0,90,3486.0
2016-11-18 19:00:00,273.58,0.0,0,90,2524.0
2016-11-18 20:00:00,273.28,0.0,0,90,2027.0
2016-11-18 21:00:00,273.47,0.0,0,90,2160.0
2016-11-18 22:00:00,273.15,0.0,0,90,2012.0
2016-11-18 23:00:00,273.02,0.0,0,40,1356.0
2016-11-19 00:00:00,272.96,0.0,0,90,889.0
2016-11-19 01:00:00,272.58,0.0,0,90,642.0
2016-11-19 02:00:00,272.62,0.0,0,90,594.0
2016-11-19 03:00:00,272.71,0.0,0,90,505.0
2016-11-19 04:00:00,272.62,0.0,0,90,562.0
2016-11-19 05:00:00,272.28,0.0,0,90,910.0
2016-11-19 06:00:00,272.09,0.0,0,90,1442.0
2016-11-19 07:00:00,271.53,0.0,0,90,2173.0
2016-11-19 08:00:00,271.49,0.0,0,40,3112.0
2016-11-19 09:00:00,270.9,0.0,0,90,3500.0
2016-11-19 10:00:00,271.15,0.0,0,1,3831.0
2016-11-19 11:00:00,271.21,0.0,0,90,4285.0
2016-11-19 12:00:00,271.48,0.0,0,1,4389.0
2016-11-19 13:00:00,271.62,0.0,0,75,4332.0
2016-11-19 14:00:00,271.75,0.0,0,75,4077.0
2016-11-19 15:00:00,271.78,0.0,0,75,4082.0
2016-11-19 16:00:00,271.4,0.0,0,75,3834.0
2016-11-19 17:00:00,270.75,0.0,0,40,3810.0
2016-11-19 18:00:00,270.29,0.0,0,1,3704.0
2016-11-19 19:00:00,269.78,0.0,0,1,3088.0
2016-11-19 20:00:00,268.97,0.0,0,1,2485.0
2016-11-19 21:00:00,268.28,0.0,0,1,2795.0
2016-11-19 22:00:00,267.76,0.0,0,1,4094.0
2016-11-19 23:00:00,267.16,0.0,0,1,1913.0
2016-11-20 00:00:00,267.69,0.0,0,1,889.0
2016-11-20 01:00:00,268.28,0.0,0,1,642.0
2016-11-20 02:00:00,268.15,0.0,0,1,594.0
2016-11-20 03:00:00,268.55,0.0,0,1,505.0
2016-11-20 04:00:00,268.82,0.0,0,40,562.0
2016-11-20 05:00:00,268.82,0.0,0,75,793.0
2016-11-20 06:00:00,268.72,0.0,0,1,1193.0
2016-11-20 07:00:00,269.08,0.0,0,75,1743.0
2016-11-20 08:00:00,269.21,0.0,0,90,2089.0
2016-11-20 09:00:00,269.48,0.0,0,90,3053.0
2016-11-20 10:00:00,269.88,0.0,0,90,4215.0
2016-11-20 11:00:00,270.27,0.0,0,90,3706.0
2016-11-20 12:00:00,270.65,0.0,0,90,3709.0
2016-11-20 13:00:00,270.96,0.0,0,90,3488.0
2016-11-20 14:00:00,271.27,0.0,0,75,3532.0
2016-11-20 15:00:00,272.02,0.0,0,20,3613.0
2016-11-20 16:00:00,271.79,0.0,0,20,3946.0
2016-11-20 17:00:00,270.59,0.0,0,20,3654.0
2016-11-20 18:00:00,270.22,0.0,0,1,3114.0
2016-11-20 19:00:00,269.69,0.0,0,1,2516.0
2016-11-20 20:00:00,269.15,0.0,0,1,2070.0
2016-11-20 21:00:00,269.15,0.0,0,1,1675.0
2016-11-20 22:00:00,269.09,0.0,0,1,1299.0
2016-11-20 23:00:00,268.03,0.0,0,1,956.0
2016-11-21 00:00:00,268.72,0.0,0,40,539.0
2016-11-21 01:00:00,268.68,0.0,0,1,354.0
2016-11-21 02:00:00,268.55,0.0,0,1,256.0
2016-11-21 03:00:00,268.35,0.0,0,1,302.0
2016-11-21 04:00:00,267.88,0.0,0,1,786.0
2016-11-21 05:00:00,267.72,0.0,0,1,2587.0
2016-11-21 06:00:00,267.58,0.0,0,1,5485.0
2016-11-21 07:00:00,267.58,0.0,0,5,6104.0
2016-11-21 08:00:00,267.42,0.0,0,1,5277.0
2016-11-21 09:00:00,269.02,0.0,0,1,4577.0
2016-11-21 10:00:00,270.9,0.0,0,1,4269.0
2016-11-21 11:00:00,273.21,0.0,0,1,4304.0
2016-11-21 12:00:00,274.34,0.0,0,1,4331.0
2016-11-21 13:00:00,274.72,0.0,0,1,4391.0
2016-11-21 14:00:00,276.02,0.0,0,40,4776.0
2016-11-21 15:00:00,276.22,0.0,0,40,5174.0
2016-11-21 16:00:00,275.89,0.0,0,1,6292.0
2016-11-21 17:00:00,274.96,0.0,0,1,5659.0
2016-11-21 18:00:00,274.3,0.0,0,1,3937.0
2016-11-21 19:00:00,273.82,0.0,0,1,2709.0
2016-11-21 20:00:00,273.69,0.0,0,1,2205.0
2016-11-21 21:00:00,273.44,0.0,0,1,1899.0
2016-11-21 22:00:00,273.22,0.0,0,1,1297.0
2016-11-21 23:00:00,273.48,0.0,0,1,866.0
2016-11-22 00:00:00,273.59,0.0,0,1,460.0
2016-11-22 01:00:00,273.59,0.0,0,1,325.0
2016-11-22 02:00:00,273.71,0.0,0,1,256.0
2016-11-22 03:00:00,273.71,0.0,0,1,340.0
2016-11-22 04:00:00,273.84,0.0,0,1,815.0
2016-11-22 05:00:00,274.09,0.0,0,90,2696.0
2016-11-22 06:00:00,274.34,0.0,0,90,5654.0
2016-11-22 07:00:00,274.08,0.0,0,90,5605.0
2016-11-22 08:00:00,273.9,0.0,0,90,5034.0
2016-11-22 09:00:00,273.81,0.0,0,90,4607.0
2016-11-22 10:00:00,274.15,0.0,0,90,4070.0
2016-11-22 11:00:00,274.21,0.0,0,90,4317.0
2016-11-22 12:00:00,274.21,0.0,0,90,4593.0
2016-11-22 13:00:00,274.4,0.0,0,90,4459.0
2016-11-22 14:00:00,274.4,0.0,0,90,4556.0
2016-11-22 15:00:00,274.28,0.0,0,90,4686.0
2016-11-22 16:00:00,274.15,0.0,0,90,5266.0
2016-11-22 17:00:00,274.15,0.0,0,90,4762.0
2016-11-22 18:00:00,274.22,0.0,0,90,3189.0
2016-11-22 19:00:00,274.22,0.0,0,90,2289.0
2016-11-22 20:00:00,274.02,0.0,0,90,2010.0
2016-11-22 21:00:00,273.88,0.0,0,90,1815.0
2016-11-22 22:00:00,273.95,0.0,0,90,1232.0
2016-11-22 23:00:00,273.95,0.0,0,90,903.0
2016-11-23 00:00:00,273.95,0.0,0,90,490.0
2016-11-23 01:00:00,274.02,0.0,0,90,321.0
2016-11-23 02:00:00,274.08,0.0,0,90,257.0
2016-11-23 03:00:00,273.95,0.0,0,90,378.0
2016-11-23 04:00:00,274.02,0.0,0,90,867.0
2016-11-23 05:00:00,273.88,0.0,0,90,2584.0
2016-11-23 06:00:00,273.95,0.0,0,90,4787.0
2016-11-23 07:00:00,273.95,0.0,0,90,4724.0
2016-11-23 08:00:00,274.15,0.0,0,90,4219.0
2016-11-23 09:00:00,274.15,0.0,0,90,4056.0
2016-11-23 10:00:00,274.09,0.0,0,90,3901.0
2016-11-23 11:00:00,274.15,0.0,0,90,4262.0
2016-11-23 12:00:00,274.52,0.0,0,90,4562.0
2016-11-23 13:00:00,274.59,0.0,0,90,4613.0
2016-11-23 14:00:00,274.9,0.0,0,90,5065.0
2016-11-23 15:00:00,274.82,0.0,0,90,5279.0
2016-11-23 16:00:00,274.84,0.0,0,90,5225.0
2016-11-23 17:00:00,274.78,0.0,0,90,4381.0
2016-11-23 18:00:00,274.78,0.0,0,90,3575.0
2016-11-23 19:00:00,274.71,0.0,0,90,2730.0
2016-11-23 20:00:00,274.71,0.0,0,90,3305.0
2016-11-23 21:00:00,274.48,0.0,0,90,3155.0
2016-11-23 22:00:00,274.55,0.0,0,90,1918.0
2016-11-23 23:00:00,274.34,0.0,0,90,1331.0
2016-11-24 00:00:00,274.34,0.0,0,75,763.0
2016-11-24 01:00:00,274.27,0.0,0,90,500.0
2016-11-24 02:00:00,274.21,0.0,0,90,356.0
2016-11-24 03:00:00,274.21,0.0,0,90,262.0
2016-11-24 04:00:00,274.15,0.0,0,90,316.0
2016-11-24 05:00:00,274.09,0.0,0,90,478.0
2016-11-24 06:00:00,279.15,0.0,0,1,5418.0
2016-11-24 07:00:00,278.94,0.0,0,40,6065.0
2016-11-24 08:00:00,274.24,0.0,0,90,1452.0
2016-11-24 09:00:00,274.02,0.0,0,90,1818.0
2016-11-24 10:00:00,274.28,0.0,0,90,2243.0
2016-11-24 11:00:00,274.9,0.0,0,90,2599.0
2016-11-24 12:00:00,275.02,0.0,0,90,2833.0
2016-11-24 13:00:00,275.22,0.0,0,90,2821.0
2016-11-24 14:00:00,275.21,0.0,0,90,2931.0
2016-11-24 15:00:00,275.34,0.0,0,90,2915.0
2016-11-24 16:00:00,275.21,0.0,0,90,2933.0
2016-11-24 17:00:00,275.15,0.0,0,90,2825.0
2016-11-24 18:00:00,274.62,0.0,0,90,2769.0
2016-11-24 19:00:00,274.28,0.0,0,90,2940.0
2016-11-24 20:00:00,274.15,0.0,0,90,2782.0
2016-11-24 21:00:00,273.96,0.0,0,90,2373.0
2016-11-24 22:00:00,273.9,0.0,0,90,1752.0
2016-11-24 23:00:00,273.88,0.0,0,90,1175.0
2016-11-25 00:00:00,274.02,0.0,0,90,849.0
2016-11-25 01:00:00,274.08,0.0,0,90,582.0
2016-11-25 02:00:00,274.09,0.0,0,90,474.0
2016-11-25 03:00:00,274.09,0.0,0,90,332.0
2016-11-25 04:00:00,274.02,0.0,0,90,300.0
2016-11-25 05:00:00,274.09,0.0,0,90,536.0
2016-11-25 06:00:00,274.09,0.0,0,90,973.0
2016-11-25 07:00:00,274.08,0.0,0,90,1396.0
2016-11-25 08:00:00,274.03,0.0,0,90,2024.0
2016-11-25 09:00:00,274.09,0.0,0,90,2817.0
2016-11-25 10:00:00,274.62,0.0,0,90,3076.0
2016-11-25 11:00:00,274.96,0.0,0,90,3427.0
2016-11-25 12:00:00,275.15,0.0,0,90,3958.0
2016-11-25 13:00:00,275.79,0.0,0,90,3908.0
2016-11-25 14:00:00,275.4,0.0,0,90,4155.0
2016-11-25 15:00:00,275.34,0.0,0,90,4224.0
2016-11-25 16:00:00,275.09,0.0,0,90,3855.0
2016-11-25 17:00:00,275.02,0.0,0,90,4667.0
2016-11-25 18:00:00,274.88,0.0,0,90,4074.0
2016-11-25 19:00:00,274.48,0.0,0,1,2833.0
2016-11-25 20:00:00,274.01,0.0,0,75,2269.0
2016-11-25 21:00:00,273.15,0.0,0,75,2288.0
2016-11-25 22:00:00,273.21,0.0,0,90,2069.0
2016-11-25 23:00:00,273.42,0.0,0,1,1358.0
2016-11-26 00:00:00,273.02,0.0,0,1,849.0
2016-11-26 01:00:00,272.49,0.0,0,90,582.0
2016-11-26 02:00:00,271.65,0.0,0,1,474.0
2016-11-26 03:00:00,271.71,0.0,0,1,332.0
2016-11-26 04:00:00,271.78,0.0,0,1,300.0
2016-11-26 05:00:00,272.08,0.0,0,1,497.0
2016-11-26 06:00:00,272.02,0.0,0,1,904.0
2016-11-26 07:00:00,272.29,0.0,0,1,1298.0
2016-11-26 08:00:00,272.55,0.0,0,1,1883.0
2016-11-26 09:00:00,273.15,0.0,0,1,2411.0
2016-11-26 10:00:00,274.02,0.0,0,40,3025.0
2016-11-26 11:00:00,275.68,0.0,0,5,3539.0
2016-11-26 12:00:00,277.15,0.0,0,1,3876.0
2016-11-26 13:00:00,278.49,0.0,0,1,3859.0
2016-11-26 14:00:00,279.22,0.0,0,5,4018.0
2016-11-26 15:00:00,279.68,0.0,0,1,3995.0
2016-11-26 16:00:00,279.42,0.0,0,5,3971.0
2016-11-26 17:00:00,277.97,0.0,0,5,3905.0
2016-11-26 18:00:00,275.72,0.0,0,5,3716.0
2016-11-26 19:00:00,274.09,0.0,0,5,3030.0
2016-11-26 20:00:00,273.09,0.0,0,5,2548.0
2016-11-26 21:00:00,272.95,0.0,0,40,2367.0
2016-11-26 22:00:00,272.49,0.0,0,1,2301.0
2016-11-26 23:00:00,272.22,0.0,0,1,1574.0
2016-11-27 00:00:00,271.88,0.0,0,1,969.0
2016-11-27 01:00:00,271.68,0.0,0,1,697.0
2016-11-27 02:00:00,271.34,0.0,0,90,529.0
2016-11-27 03:00:00,271.01,0.0,0,40,307.0
2016-11-27 04:00:00,271.08,0.0,0,90,300.0
2016-11-27 05:00:00,271.28,0.0,0,75,469.0
2016-11-27 06:00:00,271.15,0.0,0,90,862.0
2016-11-27 07:00:00,271.21,0.0,0,90,1243.0
2016-11-27 08:00:00,271.75,0.0,0,90,1808.0
2016-11-27 09:00:00,272.21,0.0,0,90,2318.0
2016-11-27 10:00:00,272.95,0.0,0,90,2911.0
2016-11-27 11:00:00,273.95,0.0,0,90,3215.0
2016-11-27 12:00:00,275.02,0.0,0,90,3908.0
2016-11-27 13:00:00,275.02,0.0,0,90,4207.0
2016-11-27 14:00:00,275.55,0.0,0,90,4511.0
2016-11-27 15:00:00,276.22,0.0,0,90,4543.0
2016-11-27 16:00:00,276.75,0.0,0,90,4476.0
2016-11-27 17:00:00,277.01,0.0,0,90,3967.0
2016-11-27 18:00:00,277.82,0.0,0,90,3732.0
2016-11-27 19:00:00,278.02,0.0,0,90,3184.0
2016-11-27 20:00:00,278.29,0.0,0,90,2759.0
2016-11-27 21:00:00,278.49,0.0,0,90,2045.0
2016-11-27 22:00:00,279.02,0.0,0,90,1376.0
2016-11-27 23:00:00,279.48,0.0,0,90,858.0
2016-11-28 00:00:00,279.75,0.0,0,90,454.0
2016-11-28 01:00:00,280.02,0.0,0,90,304.0
2016-11-28 02:00:00,280.15,0.0,0,90,240.0
2016-11-28 03:00:00,280.62,0.0,0,90,298.0
2016-11-28 04:00:00,281.35,0.0,0,90,804.0
2016-11-28 05:00:00,281.95,0.0,0,90,2609.0
2016-11-28 06:00:00,282.35,0.0,0,90,5375.0
2016-11-28 07:00:00,283.02,0.0,0,75,6201.0
2016-11-28 08:00:00,283.35,0.0,0,75,5279.0
2016-11-28 09:00:00,283.82,0.0,0,90,4477.0
2016-11-28 10:00:00,284.02,0.0,0,90,4052.0
2016-11-28 11:00:00,283.21,0.0,0,90,3832.0
2016-11-28 12:00:00,282.82,0.0,0,90,3956.0
2016-11-28 13:00:00,283.02,0.0,0,90,4083.0
2016-11-28 14:00:00,282.62,0.0,0,90,4408.0
2016-11-28 15:00:00,282.75,0.0,0,75,4966.0
2016-11-28 16:00:00,282.22,0.0,0,90,5857.0
2016-11-28 17:00:00,281.69,0.0,0,90,5339.0
2016-11-28 18:00:00,280.78,0.0,0,90,3798.0
2016-11-28 19:00:00,279.84,0.0,0,75,2563.0
2016-11-28 20:00:00,278.95,0.0,0,75,2016.0
2016-11-28 21:00:00,278.15,0.0,0,40,1811.0
2016-11-28 22:00:00,276.88,0.0,0,1,1263.0
2016-11-28 23:00:00,276.15,0.0,0,40,826.0
2016-11-29 00:00:00,276.35,0.0,0,90,464.0
2016-11-29 01:00:00,275.95,0.0,0,90,323.0
2016-11-29 02:00:00,275.46,0.0,0,90,233.0
2016-11-29 03:00:00,275.21,0.0,0,75,326.0
2016-11-29 04:00:00,274.95,0.0,0,90,868.0
2016-11-29 05:00:00,275.02,0.0,0,90,2706.0
2016-11-29 06:00:00,274.88,0.0,0,90,5552.0
2016-11-29 07:00:00,275.02,0.0,0,90,6314.0
2016-11-29 08:00:00,274.95,0.0,0,90,5353.0
2016-11-29 09:00:00,274.95,0.0,0,90,4877.0
2016-11-29 10:00:00,274.95,0.0,0,90,4175.0
2016-11-29 11:00:00,275.34,0.0,0,90,4297.0
2016-11-29 12:00:00,275.82,0.0,0,90,4533.0
2016-11-29 13:00:00,275.88,0.0,0,90,4418.0
2016-11-29 14:00:00,275.95,0.0,0,90,4737.0
2016-11-29 15:00:00,275.95,0.0,0,90,5359.0
2016-11-29 16:00:00,275.84,0.0,0,90,6057.0
2016-11-29 17:00:00,275.88,0.0,0,90,5535.0
2016-11-29 18:00:00,275.75,0.0,0,90,4017.0
2016-11-29 19:00:00,275.82,0.0,0,90,2807.0
2016-11-29 20:00:00,275.82,0.0,0,90,2267.0
2016-11-29 21:00:00,275.87,0.0,0,90,2211.0
2016-11-29 22:00:00,275.52,0.0,0,90,1367.0
2016-11-29 23:00:00,275.28,0.0,0,90,804.0
2016-11-30 00:00:00,275.02,0.0,0,90,499.0
2016-11-30 01:00:00,275.21,0.0,0,90,352.0
2016-11-30 02:00:00,275.15,0.0,0,90,274.0
2016-11-30 03:00:00,275.15,0.0,0,90,309.0
2016-11-30 04:00:00,274.82,0.0,0,90,868.0
2016-11-30 05:00:00,274.82,0.0,0,90,2661.0
2016-11-30 06:00:00,274.82,0.0,0,90,5425.0
2016-11-30 07:00:00,274.82,0.0,0,90,5610.0
2016-11-30 08:00:00,274.95,0.0,0,90,5681.0
2016-11-30 09:00:00,275.34,0.0,0,90,4853.0
2016-11-30 10:00:00,275.52,0.0,0,90,4133.0
2016-11-30 11:00:00,275.9,0.0,0,90,4241.0
2016-11-30 12:00:00,276.4,0.0,0,90,4520.0
2016-11-30 13:00:00,276.62,0.0,0,90,4546.0
2016-11-30 14:00:00,276.48,0.0,0,90,4704.0
2016-11-30 15:00:00,276.27,0.0,0,90,5283.0
2016-11-30 16:00:00,275.96,0.0,0,90,5949.0
2016-11-30 17:00:00,275.81,0.0,0,90,5635.0
2016-11-30 18:00:00,275.82,0.0,0,90,4232.0
2016-11-30 19:00:00,275.77,0.0,0,90,2980.0
2016-11-30 20:00:00,275.59,0.0,0,90,2407.0
2016-11-30 21:00:00,275.62,0.0,0,90,2227.0
2016-11-30 22:00:00,275.68,0.0,0,90,1476.0
2016-11-30 23:00:00,275.62,0.0,0,90,971.0
2016-12-01 00:00:00,275.4,0.0,0,90,555.0
2016-12-01 01:00:00,275.28,0.0,0,90,319.0
2016-12-01 02:00:00,275.03,0.0,0,90,257.0
2016-12-01 03:00:00,274.88,0.0,0,90,344.0
2016-12-01 04:00:00,274.84,0.0,0,90,852.0
2016-12-01 05:00:00,274.84,0.0,0,90,2693.0
2016-12-01 06:00:00,274.84,0.0,0,90,5603.0
2016-12-01 07:00:00,274.71,0.0,0,90,6364.0
2016-12-01 08:00:00,274.84,0.0,0,90,5492.0
2016-12-01 09:00:00,275.29,0.0,0,90,4882.0
2016-12-01 10:00:00,275.34,0.0,0,90,4381.0
2016-12-01 11:00:00,275.79,0.0,0,90,4477.0
2016-12-01 12:00:00,275.78,0.0,0,90,4743.0
2016-12-01 13:00:00,275.95,0.0,0,90,4762.0
2016-12-01 14:00:00,276.02,0.0,0,90,5083.0
2016-12-01 15:00:00,275.88,0.0,0,90,5823.0
2016-12-01 16:00:00,275.75,0.0,0,90,6484.0
2016-12-01 17:00:00,275.42,0.0,0,90,6109.0
2016-12-01 18:00:00,275.15,0.0,0,90,4331.0
2016-12-01 19:00:00,274.9,0.0,0,90,2943.0
2016-12-01 20:00:00,274.65,0.0,0,90,2419.0
2016-12-01 21:00:00,273.96,0.0,0,90,2783.0
2016-12-01 22:00:00,273.9,0.0,0,90,1845.0
2016-12-01 23:00:00,273.52,0.0,0,90,1091.0
2016-12-02 00:00:00,273.35,0.0,0,90,689.0
2016-12-02 01:00:00,273.09,0.0,0,90,405.0
2016-12-02 02:00:00,273.09,0.0,0,90,321.0
2016-12-02 03:00:00,272.55,0.0,0,90,384.0
2016-12-02 04:00:00,272.55,0.0,0,90,780.0
2016-12-02 05:00:00,272.68,0.0,0,90,2438.0
2016-12-02 06:00:00,272.55,0.0,0,90,5358.0
2016-12-02 07:00:00,272.55,0.0,0,90,6181.0
2016-12-02 08:00:00,272.62,0.0,0,90,5660.0
2016-12-02 09:00:00,272.88,0.0,0,90,5119.0
2016-12-02 10:00:00,282.2,0.0,0,40,4373.0
2016-12-02 11:00:00,273.09,0.0,0,90,5050.0
2016-12-02 12:00:00,273.34,0.0,0,90,5548.0
2016-12-02 13:00:00,273.34,0.0,0,90,5518.0
2016-12-02 14:00:00,273.34,0.0,0,90,5608.0
2016-12-02 15:00:00,273.35,0.0,0,90,6020.0
2016-12-02 16:00:00,273.03,0.0,0,90,6594.0
2016-12-02 17:00:00,272.72,0.0,0,90,6199.0
2016-12-02 18:00:00,272.79,0.0,0,90,4893.0
2016-12-02 19:00:00,272.46,0.0,0,90,3916.0
2016-12-02 20:00:00,272.28,0.0,0,90,3172.0
2016-12-02 21:00:00,272.35,0.0,0,90,3294.0
2016-12-02 22:00:00,272.21,0.0,0,90,2541.0
2016-12-02 23:00:00,272.21,0.0,0,90,1853.0
2016-12-03 00:00:00,272.03,0.0,0,90,1208.0
2016-12-03 01:00:00,271.88,0.0,0,90,708.0
2016-12-03 02:00:00,271.78,0.0,0,90,538.0
2016-12-03 03:00:00,271.9,0.0,0,90,402.0
2016-12-03 04:00:00,271.82,0.0,0,90,408.0
2016-12-03 05:00:00,271.68,0.0,0,90,641.0
2016-12-03 06:00:00,271.62,0.0,0,90,1244.0
2016-12-03 07:00:00,271.62,0.0,0,90,1954.0
2016-12-03 08:00:00,271.55,0.0,0,90,3002.0
2016-12-03 09:00:00,271.62,0.0,0,90,3716.0
2016-12-03 10:00:00,271.68,0.0,0,90,4166.0
2016-12-03 11:00:00,272.09,0.0,0,90,4726.0
2016-12-03 12:00:00,272.42,0.0,0,40,5017.0
2016-12-03 13:00:00,272.72,0.0,0,40,5518.0
2016-12-03 14:00:00,273.21,0.0,0,1,5175.0
2016-12-03 15:00:00,273.21,0.0,0,40,5121.0
2016-12-03 16:00:00,273.02,0.0,0,40,4963.0
2016-12-03 17:00:00,272.59,0.0,0,90,5347.0
2016-12-03 18:00:00,272.4,0.0,0,90,4412.0
2016-12-03 19:00:00,272.58,0.0,0,90,3423.0
2016-12-03 20:00:00,272.59,0.0,0,90,2828.0
2016-12-03 21:00:00,272.65,0.0,0,90,3341.0
2016-12-03 22:00:00,272.96,0.0,0,90,2573.0
2016-12-03 23:00:00,273.02,0.0,0,90,1930.0
2016-12-04 00:00:00,281.08,0.0,0,1,695.0
2016-12-04 01:00:00,272.46,0.0,0,90,731.0
2016-12-04 02:00:00,272.59,0.0,0,90,491.0
2016-12-04 03:00:00,272.62,0.0,0,90,296.0
2016-12-04 04:00:00,273.09,0.0,0,90,336.0
2016-12-04 05:00:00,273.15,0.0,0,75,388.0
2016-12-04 06:00:00,273.21,0.0,0,90,739.0
2016-12-04 07:00:00,273.4,0.0,0,90,1057.0
2016-12-04 08:00:00,279.532,0.0,0,40,5459.0
2016-12-04 09:00:00,273.75,0.0,0,90,2334.0
2016-12-04 10:00:00,282.2,0.0,0,40,4373.0
2016-12-04 11:00:00,274.15,0.0,0,90,3520.0
2016-12-04 12:00:00,274.55,0.0,0,90,3960.0
2016-12-04 13:00:00,274.75,0.0,0,90,4291.0
2016-12-04 14:00:00,275.02,0.0,0,90,4147.0
2016-12-04 15:00:00,275.28,0.0,0,90,4502.0
2016-12-04 16:00:00,275.15,0.0,0,90,4242.0
2016-12-04 17:00:00,275.21,0.0,0,90,4034.0
2016-12-04 18:00:00,275.09,0.0,0,90,3158.0
2016-12-04 19:00:00,275.21,0.0,0,90,3125.0
2016-12-04 20:00:00,275.34,0.0,0,90,2234.0
2016-12-04 21:00:00,274.84,0.0,0,90,1952.0
2016-12-04 22:00:00,274.84,0.0,0,90,1351.0
2016-12-04 23:00:00,274.55,0.0,0,40,884.0
2016-12-05 00:00:00,273.88,0.0,0,1,518.0
2016-12-05 01:00:00,273.42,0.0,0,1,318.0
2016-12-05 02:00:00,272.15,0.0,0,1,261.0
2016-12-05 03:00:00,271.95,0.0,0,1,304.0
2016-12-05 04:00:00,271.42,0.0,0,1,798.0
2016-12-05 05:00:00,270.14,0.0,0,1,2663.0
2016-12-05 06:00:00,270.51,0.0,0,1,5573.0
2016-12-05 07:00:00,271.07,0.0,0,1,6077.0
2016-12-05 08:00:00,271.35,0.0,0,1,5957.0
2016-12-05 09:00:00,272.79,0.0,0,75,5018.0
2016-12-05 10:00:00,273.79,0.0,0,90,4621.0
2016-12-05 11:00:00,274.68,0.0,0,90,4522.0
2016-12-05 12:00:00,285.54499999999996,0.0,0,40,4828.0
2016-12-05 13:00:00,275.59,0.0,0,90,4722.0
2016-12-05 14:00:00,275.84,0.0,0,90,5052.0
2016-12-05 15:00:00,276.21,0.0,0,90,5586.0
2016-12-05 16:00:00,276.35,0.0,0,90,6338.0
2016-12-05 17:00:00,276.42,0.0,0,90,5955.0
2016-12-05 18:00:00,276.22,0.0,0,90,4323.0
2016-12-05 19:00:00,276.28,0.0,0,90,3142.0
2016-12-05 20:00:00,276.02,0.0,0,40,2540.0
2016-12-05 21:00:00,276.33,0.0,0,75,2122.0
2016-12-05 22:00:00,276.58,0.0,0,90,1859.0
2016-12-05 23:00:00,276.4,0.0,0,90,2345.0
2016-12-06 00:00:00,276.41,0.0,0,90,597.0
2016-12-06 01:00:00,275.22,0.0,0,90,427.0
2016-12-06 02:00:00,273.97,0.0,0,90,284.0
2016-12-06 03:00:00,273.75,0.0,0,90,370.0
2016-12-06 04:00:00,273.02,0.0,0,90,890.0
2016-12-06 05:00:00,271.34,0.0,0,90,2774.0
2016-12-06 06:00:00,270.35,0.0,0,90,5840.0
2016-12-06 07:00:00,268.97,0.0,0,90,6558.0
2016-12-06 08:00:00,279.532,0.0,0,40,5459.0
2016-12-06 09:00:00,267.9,0.0,0,90,5179.0
2016-12-06 10:00:00,282.2,0.0,0,40,4373.0
2016-12-06 11:00:00,267.62,0.0,0,64,4666.0
2016-12-06 12:00:00,267.62,0.0,0,75,4725.0
2016-12-06 13:00:00,267.88,0.0,0,90,4722.0
2016-12-06 14:00:00,268.61,0.0,0,80,5062.0
2016-12-06 15:00:00,268.62,0.0,0,80,5819.0
2016-12-06 16:00:00,268.4,0.0,0,90,6612.0
2016-12-06 17:00:00,267.96,0.0,0,90,6232.0
2016-12-06 18:00:00,267.89,0.0,0,90,4520.0
2016-12-06 19:00:00,267.6,0.0,0,90,3069.0
2016-12-06 20:00:00,267.6,0.0,0,90,2560.0
2016-12-06 21:00:00,266.42,0.0,0,90,2304.0
2016-12-06 22:00:00,266.35,0.0,0,90,1757.0
2016-12-06 23:00:00,266.22,0.0,0,90,2196.0
2016-12-07 00:00:00,266.08,0.0,0,90,597.0
2016-12-07 01:00:00,266.02,0.0,0,90,388.0
2016-12-07 02:00:00,265.69,0.0,0,75,273.0
2016-12-07 03:00:00,265.35,0.0,0,75,365.0
2016-12-07 04:00:00,279.765,0.0,0,1,839.0
2016-12-07 05:00:00,264.95,0.0,0,90,2753.0
2016-12-07 06:00:00,279.15,0.0,0,1,5418.0
2016-12-07 07:00:00,265.22,0.0,0,90,5551.0
2016-12-07 08:00:00,265.15,0.0,0,90,6210.0
2016-12-07 09:00:00,264.84,0.0,0,90,5170.0
2016-12-07 10:00:00,265.28,0.0,0,90,4633.0
2016-12-07 11:00:00,266.15,0.0,0,75,4680.0
2016-12-07 12:00:00,285.54499999999996,0.0,0,40,4828.0
2016-12-07 13:00:00,266.46,0.0,0,90,4956.0
2016-12-07 14:00:00,266.42,0.0,0,90,5318.0
2016-12-07 15:00:00,266.58,0.0,0,90,5758.0
2016-12-07 16:00:00,266.03,0.0,0,75,6404.0
2016-12-07 17:00:00,265.75,0.0,0,90,6143.0
2016-12-07 18:00:00,265.34,0.0,0,40,4447.0
2016-12-07 19:00:00,264.89,0.0,0,90,3276.0
2016-12-07 20:00:00,264.75,0.0,0,90,2743.0
2016-12-07 21:00:00,264.75,0.0,0,90,2510.0
2016-12-07 22:00:00,264.68,0.0,0,90,1555.0
2016-12-07 23:00:00,264.62,0.0,0,90,1020.0
2016-12-08 00:00:00,264.62,0.0,0,90,691.0
